title,image_url,product_url,gender,sleeve_type,local_image,source
TREND SKY Pack of 2 Polyester Regular Fit Men's T-Shirt ( Multicolor ),https://g.sdlcdn.com/imgs/k/6/o/TREND-SKY-Pack-of-2-SDL955614961-1-f65c5.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/trend-sky-polyester-regular-fit/660665464159,male,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0063.jpg,snapdeal
SMOSH Men Cotton Blend Oversized Fit Printed T-Shirt ( Black 1 ),https://g.sdlcdn.com/imgs/l/a/l/SMOSH-Men-Cotton-Blend-Oversized-SDL736372519-1-accc0.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/smosh-men-cotton-blend-oversized/5188147446177628204,male,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0064.jpg,snapdeal
TrendsTalk Men Cotton Blend Oversized Fit Printed T-Shirt ( Beige ),https://g.sdlcdn.com/imgs/l/l/g/TrendsTalk-Men-Cotton-Blend-Oversized-SDL392696376-1-d4a65.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/trendstalk-men-cotton-blend-oversized/620381755511,male,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0065.jpg,snapdeal
V2 Boys Men Polyester Regular Fit Self Design T-Shirt ( Black ),https://g.sdlcdn.com/imgs/l/k/j/V2-Boys-Men-Polyester-Regular-SDL370954696-1-06560.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/v2-boys-men-polyester-regular/7205760024908378810,male,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0066.jpg,snapdeal
FABRIPPLE Men Polyester Regular Fit Self Design T-Shirt ( Multicolor ),https://g.sdlcdn.com/imgs/k/1/5/FABRIPPLE-Polyester-Regular-Fit-Self-SDL265474106-1-a6180.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/fabripple-polyester-regular-fit-self/661372303593,male,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0067.jpg,snapdeal
AUSK Men Cotton Blend Oversized Fit Printed T-Shirt ( Black ),https://g.sdlcdn.com/imgs/l/i/t/AUSK-Men-Cotton-Blend-Oversized-SDL700503563-1-7b8f5.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/ausk-men-cotton-blend-oversized/5188147395434686472,male,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0068.jpg,snapdeal
Urban Envy. Men Cotton Blend Oversized Fit Printed T-Shirt ( Black ),https://g.sdlcdn.com/imgs/l/l/i/Urban-Envy-Men-Cotton-Blend-SDL760957616-1-10ec9.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/urban-envy-men-cotton-blend/667395135653,male,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0069.jpg,snapdeal
Ud Fabric Men Cotton Blend Regular Fit Printed T-Shirt ( Black ),https://g.sdlcdn.com/imgs/k/3/6/Ud-Fabric-Cotton-Blend-Regular-SDL819392104-1-e36eb.png?w=220&h=258&sharp=7,https://www.snapdeal.com/product/ud-fabric-cotton-blend-regular/674262749304,male,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0070.jpg,snapdeal
MANLINO Pack of 1 Cotton Blend Oversized Fit Men's T-Shirt ( Black ),https://g.sdlcdn.com/imgs/k/w/l/MANLINO-Cotton-Blend-Oversized-Fit-SDL366263527-1-51402.png?w=220&h=258&sharp=7,https://www.snapdeal.com/product/manlino-cotton-blend-oversized-fit/662418847894,male,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0071.jpg,snapdeal
TREND SKY Polyester Regular Fit Printed Half Sleeves Men's Round T-Shirt - Multicolor ( Pack of 2 ),https://g.sdlcdn.com/imgs/k/6/o/TREND-SKY-Polyester-Regular-Fit-SDL530549788-1-b32eb.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/trend-sky-polyester-regular-fit/628052941991,male,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0072.jpg,snapdeal
FABRIPPLE Polyester Regular Fit Printed Half Sleeves Men's Round T-Shirt - Red ( Pack of 1 ),https://g.sdlcdn.com/imgs/k/1/5/FABRIPPLE-Polyester-Regular-Fit-Printed-SDL656801653-1-cc5fb.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/fabripple-polyester-regular-fit-printed/623815062752,male,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0073.jpg,snapdeal
MANLINO Pack of 1 Cotton Blend Oversized Fit Men's T-Shirt ( Black ),https://g.sdlcdn.com/imgs/k/y/m/MANLINO-Cotton-Blend-Oversized-Fit-SDL793333314-1-7d364.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/manlino-cotton-blend-oversized-fit/646313278040,male,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0074.jpg,snapdeal
GAYU Polyester Regular Fit Printed Half Sleeves Men's Round T-Shirt - White ( Pack of 1 ),https://g.sdlcdn.com/imgs/k/1/g/GAYU-Polyester-Regular-Fit-Printed-SDL700226212-1-08e2c.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/gayu-polyester-regular-fit-printed/664511201939,male,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0075.jpg,snapdeal
MANLINO Pack of 1 Cotton Blend Oversized Fit Men's T-Shirt ( Black ),https://g.sdlcdn.com/imgs/k/w/m/MANLINO-Cotton-Blend-Oversized-Fit-SDL164110654-1-c6f9e.png?w=220&h=258&sharp=7,https://www.snapdeal.com/product/manlino-cotton-blend-oversized-fit/648967698900,male,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0076.jpg,snapdeal
Scuba Men Cotton Blend Regular Fit Solid T-Shirt ( Black ),https://g.sdlcdn.com/imgs/l/j/v/Scuba-Men-Cotton-Blend-Regular-SDL572633674-1-4e465.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/scuba-men-cotton-blend-regular/8070451205341086085,male,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0077.jpg,snapdeal
connan Cotton Regular Fit Dyed Half Sleeves Men's Round T-Shirt - White ( Pack of 1 ),https://g.sdlcdn.com/imgs/k/1/1/connan-Cotton-Regular-Fit-Dyed-SDL866409835-1-90ae3.PNG?w=220&h=258&sharp=7,https://www.snapdeal.com/product/connan-cotton-regular-fit-dyed/666558753180,male,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0078.jpg,snapdeal
AIFEES Men Cotton Blend Regular Fit Striped T-Shirt ( Multicolor ),https://g.sdlcdn.com/imgs/l/k/6/AIFEES-Men-Cotton-Blend-Regular-SDL922233274-1-bde49.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/aifees-men-cotton-blend-regular/633432641563,male,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0079.jpg,snapdeal
LONDON HILLS Women Cotton Blend Solid Regular Fit High Neck T-Shirt ( Green ),https://g.sdlcdn.com/imgs/k/0/1/LONDON-HILLS-Pack-of-1-SDL908128885-1-f8490.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/london-hills-pack-of-1/5188147394332426633,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0080.jpg,snapdeal
CHOZI Women Cotton Blend Printed Regular Fit Round Neck T-Shirt ( Multi Color ),https://g.sdlcdn.com/imgs/k/q/2/CHOZI-Multi-Color-Cotton-Blend-SDL259604972-1-1baa4.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/chozi-multi-color-cotton-blend/623106112131,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0081.jpg,snapdeal
Leotude Women Cotton Blend Solid Oversized Fit Round Neck T-Shirt ( Green ),https://g.sdlcdn.com/imgs/k/1/d/Leotude-Pack-of-1-Cotton-SDL023197833-1-7e38d.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/leotude-pack-of-1-cotton/637501481789,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0082.jpg,snapdeal
CHOZI Women Cotton Printed Regular Fit Round Neck T-Shirt ( Pink ),https://g.sdlcdn.com/imgs/k/q/2/CHOZI-Pink-Cotton-Regular-Fit-SDL466011473-1-aca2f.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/chozi-pink-cotton-regular-fit/630899956785,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0083.jpg,snapdeal
CHOZI Women Cotton Blend Printed Regular Fit Round Neck T-Shirt ( Multi Color ),https://g.sdlcdn.com/imgs/k/q/2/CHOZI-Multi-Color-Cotton-Blend-SDL111556265-1-e6828.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/chozi-multi-color-cotton-blend/619124604110,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0084.jpg,snapdeal
Leotude Women Cotton Blend Printed Oversized Fit Round Neck T-Shirt ( Maroon ),https://g.sdlcdn.com/imgs/k/z/6/Leotude-Pack-of-1-Cotton-SDL091358237-1-98e6a.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/leotude-pack-of-1-cotton/625743398294,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0085.jpg,snapdeal
Traquila Women Cotton Blend Solid Regular Fit V-Neck T-Shirt ( Beige ),https://g.sdlcdn.com/imgs/l/a/x/Traquila-Women-Cotton-Blend-Solid-SDL948249045-1-a21ab.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/traquila-women-cotton-blend-solid/648103903727,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0086.jpg,snapdeal
Myo Women Polyester Solid Regular Fit Polo Collar T-Shirt ( Black ),https://g.sdlcdn.com/imgs/k/3/w/Myo-Pack-of-1-Polyester-SDL461783146-1-98630.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/myo-pack-of-1-polyester/626584488144,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0087.jpg,snapdeal
Ap'pulse Women Cotton Solid Regular Fit Round Neck T-Shirt ( Black ),https://g.sdlcdn.com/imgs/k/i/5/Ap-pulse-Black-Cotton-Regular-SDL188492949-1-44cc1.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/appulse-black-cotton-tees/677962015623,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0088.jpg,snapdeal
MIXFIT Women Woollen Solid Regular Fit High Neck T-Shirt ( Black ),https://g.sdlcdn.com/imgs/l/h/f/MIXFIT-Women-Woollen-Solid-Regular-SDL007112988-1-1ed55.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/mixfit-women-woollen-solid-regular/640461176632,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0089.jpg,snapdeal
MYO2 Women Polyester Solid Regular Fit Round Neck T-Shirt ( Black ),https://g.sdlcdn.com/imgs/l/h/y/MYO2-Women-Polyester-Solid-Regular-SDL768747495-1-cfb64.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/myo2-women-polyester-solid-regular/7493990460854359590,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0090.jpg,snapdeal
Leotude Women Cotton Blend Solid Oversized Fit Round Neck T-Shirt ( Grey ),https://g.sdlcdn.com/imgs/k/1/d/Leotude-Pack-of-1-Cotton-SDL041752080-1-76119.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/leotude-pack-of-1-cotton/639151530091,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0091.jpg,snapdeal
LONDON HILLS Women Cotton Blend Solid Regular Fit High Neck T-Shirt ( Black ),https://g.sdlcdn.com/imgs/k/0/1/LONDON-HILLS-Pack-of-1-SDL221076021-1-fe5a5.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/london-hills-pack-of-1/7493990403546120585,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0092.jpg,snapdeal
Dollar Missy Women Cotton Printed Regular Fit Round Neck T-Shirt ( Blue ),https://g.sdlcdn.com/imgs/k/e/v/Dollar-Missy-Cotton-Blue-T-SDL281915212-1-c0f25.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/dollar-missy-cotton-blue-tshirts/624467835612,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0093.jpg,snapdeal
CHOZI Women Cotton Printed Regular Fit Round Neck T-Shirt ( White ),https://g.sdlcdn.com/imgs/k/q/2/CHOZI-White-Cotton-Regular-Fit-SDL018455245-1-ae495.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/chozi-white-cotton-regular-fit/647293693079,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0094.jpg,snapdeal
GESPO Women Cotton Solid Regular Fit Round Neck T-Shirt ( Black ),https://g.sdlcdn.com/imgs/k/d/t/GESPO-Cotton-Black-T-Shirts-SDL141478208-1-a9c58.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/gespo-cotton-black-tshirts-single/662993185704,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0095.jpg,snapdeal
Ap'pulse Women Cotton Solid Regular Fit Round Neck T-Shirt ( Grey ),https://g.sdlcdn.com/imgs/b/g/s/Ap-pulse-Gray-Cotton-Tees-SDL613199009-1-c703f.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/appulse-gray-cotton-tees/622148325279,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0096.jpg,snapdeal
LONDON HILLS Women Cotton Blend Solid Regular Fit High Neck T-Shirt ( Pink ),https://g.sdlcdn.com/imgs/k/0/1/LONDON-HILLS-Pack-of-1-SDL175150788-1-afdd9.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/london-hills-pack-of-1/5764608146635850121,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0097.jpg,snapdeal
Leotude Women Cotton Blend Printed Oversized Fit Round Neck T-Shirt ( Blue ),https://g.sdlcdn.com/imgs/k/z/6/Leotude-Pack-of-1-Cotton-SDL030248277-1-1cbc2.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/leotude-pack-of-1-cotton/628892894075,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0098.jpg,snapdeal
VIOUR Women Polyester Solid Regular Fit Polo Collar T-Shirt ( Beige ),https://g.sdlcdn.com/imgs/l/e/q/VIOUR-Women-Polyester-Solid-Regular-SDL033074821-1-69216.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/viour-women-polyester-solid-regular/8070451197105153086,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0099.jpg,snapdeal
Kashian Women Cotton Blend Printed Regular Fit Round Neck T-Shirt ( Multicolor ),https://g.sdlcdn.com/imgs/k/3/4/Kashian-Pack-of-2-Cotton-SDL019842026-1-b354d.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/kashian-pack-of-2-cotton/641168447103,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0100.jpg,snapdeal
AUSK Women Cotton Blend Colorblock Regular Fit Round Neck T-Shirt ( Navy Blue ),https://g.sdlcdn.com/imgs/k/p/r/AUSK-Navy-Blue-Cotton-Blend-SDL291746106-1-d7901.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/ausk-multicolor-cotton-blend-regular/6917529650563328207,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0101.jpg,snapdeal
TwentyTwo Creation Women Cotton Blend Printed Oversized Fit Round Neck T-Shirt ( White ),https://g.sdlcdn.com/imgs/l/e/g/TwentyTwo-Creation-Women-Cotton-Blend-SDL523771315-1-4289f.jpeg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/twentytwo-creation-women-cotton-blend/6917529713217638244,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0102.jpg,snapdeal
ekadravin Women Cotton Printed Oversized Fit Round Neck T-Shirt ( Red ),https://g.sdlcdn.com/imgs/k/8/y/ekadravin-Women-Cotton-Printed-Oversized-SDL878276797-1-385c4.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/ekadravin-women-cotton-printed-oversized/623158476728,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0103.jpg,snapdeal
Adyavastram Women Cotton Blend Regular Fit Round Neck T-Shirt ( Pink ),https://g.sdlcdn.com/imgs/l/k/m/Adyavastram-Women-Cotton-Blend-Regular-SDL882297384-1-88f73.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/adyavastram-women-cotton-blend-regular/675017687385,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0104.jpg,snapdeal
Ap'pulse Women Cotton Solid Regular Fit Round Neck T-Shirt ( Red ),https://g.sdlcdn.com/imgs/k/i/6/Ap-pulse-Red-Cotton-Regular-SDL540550545-1-b2e84.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/appulse-red-cotton-tees/676169401975,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0105.jpg,snapdeal
SKGX Women Cotton Solid Regular Fit Round Neck T-Shirt ( Brown ),https://g.sdlcdn.com/imgs/l/k/1/SKGX-Women-Cotton-Solid-Regular-SDL580363590-1-d0057.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/skgx-women-cotton-solid-regular/657296137293,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0106.jpg,snapdeal
Dermawear Women Cotton Printed Regular Fit U-Neck T-Shirt ( Pink ),https://g.sdlcdn.com/imgs/k/9/y/Dermawear-Women-Cotton-Printed-Regular-SDL399331658-1-7622a.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/dermawear-women-cotton-printed-regular/624134215943,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0107.jpg,snapdeal
Gildan Women Cotton Solid Regular Fit Round Neck T-Shirt ( Black ),https://g.sdlcdn.com/imgs/k/2/d/Gildan-Pack-of-1-Cotton-SDL919885758-1-99ba6.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/gildan-pack-of-1-cotton/7493990413538602031,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0108.jpg,snapdeal
VERO MODERNO Women Cotton Blend Printed Regular Round Neck T-Shirt ( Peach ),https://g.sdlcdn.com/imgs/l/l/z/VERO-MODERNO-Women-s-Cotton-SDL897025134-1-74024.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/vero-moderno-womens-cotton-blend/634997458889,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0109.jpg,snapdeal
attitude start of fashion Women Polyester Solid Regular Fit Polo Collar T-Shirt ( Purple ),https://g.sdlcdn.com/imgs/l/i/9/attitude-start-of-fashion-Women-SDL537171549-1-e1c71.png?w=220&h=258&sharp=7,https://www.snapdeal.com/product/attitude-start-of-fashion-women/646604778589,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0110.jpg,snapdeal
Leotude Women Cotton Blend Printed Oversized Fit Round Neck T-Shirt ( Orange ),https://g.sdlcdn.com/imgs/k/o/9/Leotude-Orange-Cotton-Blend-Loose-SDL645753522-1-7e6e8.png?w=220&h=258&sharp=7,https://www.snapdeal.com/product/leotude-orange-cotton-blend-loose/649293513923,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0111.jpg,snapdeal
VEE SAA Women Cotton Striped Regular Fit Round Neck T-Shirt ( Black ),https://g.sdlcdn.com/imgs/k/3/6/VEE-SAA-Pack-of-1-SDL588876752-1-467e1.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/vee-saa-pack-of-1/667938582307,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0112.jpg,snapdeal
Christy World Women Cotton Printed Oversized Fit Round Neck T-Shirt ( Pink ),https://g.sdlcdn.com/imgs/k/2/8/Christy-World-Pack-of-1-SDL173638130-1-09620.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/christy-world-pack-of-1/6629299333940210519,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0113.jpg,snapdeal
Leotude Women Cotton Blend Printed Oversized Fit Round Neck T-Shirt ( Blue ),https://g.sdlcdn.com/imgs/k/8/0/Leotude-Women-Cotton-Blend-Printed-SDL484592514-1-09296.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/leotude-women-cotton-blend-printed/8070451201426345673,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0114.jpg,snapdeal
Riss Women Cotton Blend Solid Regular Fit Polo Collar T-Shirt ( Maroon ),https://g.sdlcdn.com/imgs/k/x/n/Riss-Maroon-Cotton-Blend-Regular-SDL944564082-1-dc016.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/riss-maroon-cotton-blend-regular/629556044500,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0115.jpg,snapdeal
ekadravin Women Cotton Printed Oversized Fit Round Neck T-Shirt ( Brown ),https://g.sdlcdn.com/imgs/k/2/l/ekadravin-Pack-of-1-Cotton-SDL851882228-1-04bd8.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/ekadravin-pack-of-1-cotton/624038920146,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0116.jpg,snapdeal
Sakhi Women Cotton Blend Printed Oversized Fit Round Neck T-Shirt ( Multicolor ),https://g.sdlcdn.com/imgs/l/g/7/Sakhi-Women-Cotton-Blend-Printed-SDL396308699-1-ca923.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/sakhi-women-cotton-blend-printed/660153762225,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0117.jpg,snapdeal
SKGX Women Cotton Solid Regular Fit Round Neck T-Shirt ( Brown ),https://g.sdlcdn.com/imgs/l/k/1/SKGX-Women-Cotton-Solid-Regular-SDL600671741-1-eafe9.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/skgx-women-cotton-solid-regular/6917529694420417240,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0118.jpg,snapdeal
RF RAVES Women Cotton Blend Printed Oversized Fit Round Neck T-Shirt ( Black ),https://g.sdlcdn.com/imgs/l/e/b/RF-RAVES-Women-Cotton-Blend-SDL452168201-1-8c3f1.jpeg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/rf-raves-pack-of-1/669300126951,female,half_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0119.jpg,snapdeal
gufrina Women Printed Polyester Shirt ( Yellow ),https://g.sdlcdn.com/imgs/k/4/1/gufrina-Yellow-Polyester-Shirt-Pack-SDL229836593-1-dba96.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/gufrina-multi-color-polyester-shirt/6917529714782604019,female,full_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0120.jpg,snapdeal
MIRAVUE Women Striped Cotton Blend Shirt ( Pink ),https://g.sdlcdn.com/imgs/l/g/g/MIRAVUE-Women-Striped-Cotton-Blend-SDL613917946-1-d4fc1.png?w=220&h=258&sharp=7,https://www.snapdeal.com/product/miravue-women-striped-cotton-blend/8070451201826532679,female,full_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0121.jpg,snapdeal
Vava Women Solid Cotton Blend Shirt ( White ),https://g.sdlcdn.com/imgs/l/j/n/Vava-Women-Solid-Cotton-Blend-SDL495509684-1-8befb.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/vava-women-solid-cotton-blend/628209498724,female,full_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0122.jpg,snapdeal
ALL WAYS YOU Women Solid Polyester Shirt ( Pink ),https://g.sdlcdn.com/imgs/k/m/f/ALL-WAYS-YOU-Pink-Polyester-SDL161156134-1-1daaf.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/all-ways-you-pink-polyester/5764608156116632038,female,full_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0123.jpg,snapdeal
Selvia Women Solid Crepe Shirt ( Maroon ),https://g.sdlcdn.com/imgs/l/f/4/Selvia-Women-Solid-Crepe-Shirt-SDL180735933-1-3a9f9.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/selvia-women-solid-crepe-shirt/683391936039,female,full_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0124.jpg,snapdeal
MIRAVUE Women Solid Corduroy Shirt ( Brown ),https://g.sdlcdn.com/imgs/l/g/5/MIRAVUE-Women-Solid-Corduroy-Shirt-SDL146061428-1-a4a13.png?w=220&h=258&sharp=7,https://www.snapdeal.com/product/miravue-women-solid-corduroy-shirt/5764608179094641896,female,full_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0125.jpg,snapdeal
OTIRA Women Solid Poly Crepe Shirt ( White ),https://g.sdlcdn.com/imgs/k/1/r/OTIRA-White-Poly-Crepe-Shirt-SDL323361917-1-1d03b.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/otira-blue-poly-crepe-shirt/8070451208509054998,female,full_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0126.jpg,snapdeal
MIRAVUE Women Solid Corduroy Shirt ( Black ),https://g.sdlcdn.com/imgs/l/g/5/MIRAVUE-Women-Solid-Corduroy-Shirt-SDL119824672-1-51f78.png?w=220&h=258&sharp=7,https://www.snapdeal.com/product/miravue-women-solid-corduroy-shirt/5188147426791218408,female,full_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0127.jpg,snapdeal
Purys Women Printed Satin Shirt ( Multicolor ),https://g.sdlcdn.com/imgs/k/2/t/Purys-Multi-Color-Satin-Shirt-SDL363568083-1-d8d3c.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/purys-multi-color-satin-shirt/635436735116,female,full_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0128.jpg,snapdeal
Sheetal associates Women Printed Cotton Shirt ( Blue ),https://g.sdlcdn.com/imgs/l/g/7/Sheetal-associates-Women-Printed-Cotton-SDL676310144-1-d12f0.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/sheetal-associates-women-printed-cotton/6917529708723220566,female,full_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0129.jpg,snapdeal
True Fades Women Satin Shirt ( Black ),https://g.sdlcdn.com/imgs/l/l/p/True-Fades-Women-Satin-Shirt-SDL676107292-1-826fc.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/true-fades-women-satin-shirt/6052838580909535030,female,full_sleeve,D:\vs code\projects 2026\fashion_scraper_and_classifier\data\images\product_0130.jpg,snapdeal
